DateTime,Date,Lot,Wfr,Slot,LGPT,Tool,ARC,COAT,CHUCK,PEB,DVLP,MP,Site,Xmm,Ymm,Rmm,Target,LS,US,MP1,DEV,RETICLE
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,8,0,-74.5,74.5,65,62,68,64.30,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,9,0,74.5,74.5,65,62,68,65.30,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,10,-73.5,24.5,77.5,65,62,68,65.90,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,11,49,74.5,89.2,65,62,68,66.60,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,12,-98,0,98,65,62,68,66.10,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,13,98,0,98,65,62,68,66.20,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,14,-24.5,-99,102,65,62,68,66.20,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,15,-24.5,99,102,65,62,68,66.00,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,16,73.5,-74.5,104.7,65,62,68,66.20,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,17,49,-99,110.5,65,62,68,64.90,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,18,-98,-74.5,123.1,65,62,68,65.50,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,19,98,-74.5,123.1,65,62,68,65.70,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,20,-98,74.5,123.1,65,62,68,65.60,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,21,24.5,-122.5,124.9,65,62,68,65.70,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,22,-122.5,-24.5,124.9,65,62,68,65.80,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,23,122.5,-24.5,124.9,65,62,68,65.80,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,24,122.5,24.5,124.9,65,62,68,65.50,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,25,-24.5,122.5,124.9,65,62,68,66.80,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,26,-49,-122.5,131.9,65,62,68,65.50,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,27,-122.5,-49,131.9,65,62,68,66.30,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,28,122.5,-49,131.9,65,62,68,65.90,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,29,-122.5,49,131.9,65,62,68,64.20,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,30,122.5,49,131.9,65,62,68,65.10,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,31,49,122.5,131.9,65,62,68,64.50,CLFHARRIS,M315-679
19:33:28,2023-09-19,23143013,1,16,LP101,CD101,CV201,CT2,STG1,PEB16,DVLP2,MP1,32,98,99,139.3,65,62,68,65.00,CLFHARRIS,M315-679
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,1,24.5,0,24.5,65,62,68,65.10,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,2,0,24.5,24.5,65,62,68,64.80,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,3,-24.5,-24.5,34.6,65,62,68,64.40,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,4,49,24.5,54.8,65,62,68,64.60,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,5,24.5,-49,54.8,65,62,68,63.80,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,6,-49,-49,69.3,65,62,68,64.60,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,7,-49,49,69.3,65,62,68,64.20,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,8,0,-74.5,74.5,65,62,68,63.30,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,9,0,74.5,74.5,65,62,68,67.00,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,10,-73.5,24.5,77.5,65,62,68,64.40,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,11,49,74.5,89.2,65,62,68,64.40,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,12,-98,0,98,65,62,68,64.70,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,13,98,0,98,65,62,68,64.10,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,14,-24.5,-99,102,65,62,68,64.50,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,15,-24.5,99,102,65,62,68,65.30,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,16,73.5,-74.5,104.7,65,62,68,65.50,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,17,49,-99,110.5,65,62,68,64.80,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,18,-98,-74.5,123.1,65,62,68,63.20,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,19,98,-74.5,123.1,65,62,68,64.10,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,20,-98,74.5,123.1,65,62,68,63.80,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,21,24.5,-122.5,124.9,65,62,68,63.70,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,22,-122.5,-24.5,124.9,65,62,68,64.30,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,23,122.5,-24.5,124.9,65,62,68,65.50,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,24,122.5,24.5,124.9,65,62,68,62.70,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,25,-24.5,122.5,124.9,65,62,68,65.50,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,26,-49,-122.5,131.9,65,62,68,64.30,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,27,-122.5,-49,131.9,65,62,68,63.20,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,28,122.5,-49,131.9,65,62,68,67.00,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,29,-122.5,49,131.9,65,62,68,64.30,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,30,122.5,49,131.9,65,62,68,63.20,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,31,49,122.5,131.9,65,62,68,62.80,LARRYCOLE,M272-719
20:16:19,2023-09-19,23125938,13,3,LP101,CD102,CV202,CT1,STG1,PEB15,DVLP2,MP1,32,98,99,139.3,65,62,68,61.30,LARRYCOLE,M272-719
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,1,24.5,0,24.5,65,62,68,64.30,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,2,0,24.5,24.5,65,62,68,64.00,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,3,-24.5,-24.5,34.6,65,62,68,63.80,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,4,49,24.5,54.8,65,62,68,64.60,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,5,24.5,-49,54.8,65,62,68,64.10,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,6,-49,-49,69.3,65,62,68,63.80,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,7,-49,49,69.3,65,62,68,64.30,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,8,0,-74.5,74.5,65,62,68,63.60,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,9,0,74.5,74.5,65,62,68,63.60,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,10,-73.5,24.5,77.5,65,62,68,65.40,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,11,49,74.5,89.2,65,62,68,64.30,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,12,-98,0,98,65,62,68,63.90,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,13,98,0,98,65,62,68,63.50,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,14,-24.5,-99,102,65,62,68,64.30,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,15,-24.5,99,102,65,62,68,63.60,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,16,73.5,-74.5,104.7,65,62,68,64.70,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,17,49,-99,110.5,65,62,68,64.30,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,18,-98,-74.5,123.1,65,62,68,64.10,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,19,98,-74.5,123.1,65,62,68,64.10,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,20,-98,74.5,123.1,65,62,68,64.10,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,21,24.5,-122.5,124.9,65,62,68,64.10,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,22,-122.5,-24.5,124.9,65,62,68,65.00,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,23,122.5,-24.5,124.9,65,62,68,64.60,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,24,122.5,24.5,124.9,65,62,68,64.30,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,25,-24.5,122.5,124.9,65,62,68,63.50,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,26,-49,-122.5,131.9,65,62,68,63.70,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,27,-122.5,-49,131.9,65,62,68,64.00,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,28,122.5,-49,131.9,65,62,68,63.80,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,29,-122.5,49,131.9,65,62,68,63.00,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,30,122.5,49,131.9,65,62,68,64.40,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,31,49,122.5,131.9,65,62,68,63.40,PATTOOMAY,M331-703
02:25:50,2023-09-18,23142667,4,8,LP101,CD102,CV201,CT1,STG1,PEB16,DVLP3,MP1,32,98,99,139.3,65,62,68,63.80,PATTOOMAY,M331-703
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,1,24.5,0,24.5,65,62,68,63.80,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,2,0,24.5,24.5,65,62,68,63.80,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,3,-24.5,-24.5,34.6,65,62,68,63.00,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,4,49,24.5,54.8,65,62,68,64.70,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,5,24.5,-49,54.8,65,62,68,65.00,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,6,-49,-49,69.3,65,62,68,65.00,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,7,-49,49,69.3,65,62,68,62.80,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,8,0,-74.5,74.5,65,62,68,64.20,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,9,0,74.5,74.5,65,62,68,64.30,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,10,-73.5,24.5,77.5,65,62,68,64.30,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,11,49,74.5,89.2,65,62,68,64.20,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,12,-98,0,98,65,62,68,63.60,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,13,98,0,98,65,62,68,64.30,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,14,-24.5,-99,102,65,62,68,64.70,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,15,-24.5,99,102,65,62,68,64.20,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,16,73.5,-74.5,104.7,65,62,68,64.40,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,17,49,-99,110.5,65,62,68,63.10,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,18,-98,-74.5,123.1,65,62,68,64.50,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,19,98,-74.5,123.1,65,62,68,64.40,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,20,-98,74.5,123.1,65,62,68,63.70,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,21,24.5,-122.5,124.9,65,62,68,65.90,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,22,-122.5,-24.5,124.9,65,62,68,63.70,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,23,122.5,-24.5,124.9,65,62,68,63.20,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,24,122.5,24.5,124.9,65,62,68,63.10,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,25,-24.5,122.5,124.9,65,62,68,62.70,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,26,-49,-122.5,131.9,65,62,68,64.00,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,27,-122.5,-49,131.9,65,62,68,64.80,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,28,122.5,-49,131.9,65,62,68,64.00,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,29,-122.5,49,131.9,65,62,68,64.60,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,30,122.5,49,131.9,65,62,68,63.70,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,31,49,122.5,131.9,65,62,68,64.60,JETHROPUGH,M219-638
08:55:40,2023-09-19,23141043,1,20,LP101,CD102,CV202,CT2,STG2,PEB14,DVLP3,MP1,32,98,99,139.3,65,62,68,63.40,JETHROPUGH,M219-638
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,1,24.5,0,24.5,65,62,68,63.50,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,2,0,24.5,24.5,65,62,68,63.90,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,3,-24.5,-24.5,34.6,65,62,68,63.60,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,4,49,24.5,54.8,65,62,68,64.00,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,5,24.5,-49,54.8,65,62,68,63.90,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,6,-49,-49,69.3,65,62,68,63.30,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,7,-49,49,69.3,65,62,68,64.00,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,8,0,-74.5,74.5,65,62,68,63.40,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,9,0,74.5,74.5,65,62,68,63.60,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,10,-73.5,24.5,77.5,65,62,68,63.40,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,11,49,74.5,89.2,65,62,68,63.50,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,12,-98,0,98,65,62,68,63.70,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,13,98,0,98,65,62,68,63.50,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,14,-24.5,-99,102,65,62,68,63.60,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,15,-24.5,99,102,65,62,68,63.70,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,16,73.5,-74.5,104.7,65,62,68,63.90,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,17,49,-99,110.5,65,62,68,63.30,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,18,-98,-74.5,123.1,65,62,68,63.60,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,19,98,-74.5,123.1,65,62,68,63.70,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,20,-98,74.5,123.1,65,62,68,63.60,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,21,24.5,-122.5,124.9,65,62,68,63.70,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,22,-122.5,-24.5,124.9,65,62,68,63.10,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,23,122.5,-24.5,124.9,65,62,68,63.50,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,24,122.5,24.5,124.9,65,62,68,63.50,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,25,-24.5,122.5,124.9,65,62,68,64.00,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,26,-49,-122.5,131.9,65,62,68,63.70,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,27,-122.5,-49,131.9,65,62,68,63.80,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,28,122.5,-49,131.9,65,62,68,63.80,MELRENFRO,M390-630
18:21:02,2023-09-18,23129205,24,24,LP101,CD102,CV201,CT2,STG2,PEB15,DVLP3,MP1,29,-122.5,49,131.9,65,62,68,63.70,MELRENFRO,M390-630
